oid,timestamp,x,y,body_roll,body_pitch,body_yaw,head_roll,head_pitch,head_yaw,other_oid,other_class,other_x,other_y
50187,1851.9,495865.282716814,5405754.10620561,None,None,None,None,None,None,"[50197, 50194, 50191, 47646, 50187]","[1, 3, 7, 0, 4]","[495810.878576002, 495796.34513529, 495859.341071309, 495855.705857303, 495865.282716814]","[5405779.85018546, 5405768.1995522, 5405744.86172954, 5405749.10173399, 5405754.10620561]"
50187,1852.0,495865.375702882,5405754.18129596,None,None,None,None,None,None,"[47646, 50191, 50194, 50197, 50187]","[0, 7, 3, 1, 4]","[495855.165395104, 495859.671911613, 495796.347495897, 495810.778329697, 495865.375702882]","[5405749.22549067, 5405744.78442739, 5405768.1980662, 5405779.81483856, 5405754.18129596]"
50187,1852.1,495865.462072659,5405754.26413911,None,None,None,None,None,None,"[50197, 50187, 50194, 50191, 47646]","[1, 4, 3, 7, 0]","[495810.621573826, 495865.462072659, 495796.371913766, 495860.015289004, 495854.56794642]","[5405779.97632177, 5405754.26413911, 5405768.16943946, 5405744.71526675, 5405749.36259938]"
50187,1852.2,495865.53231099,5405754.37431775,None,None,None,None,None,None,"[50187, 47646, 50191, 50194, 50197]","[4, 0, 7, 3, 1]","[495865.53231099, 495853.956693209, 495860.370921059, 495796.351407556, 495810.535261081]","[5405754.37431775, 5405749.51489066, 5405744.64945552, 5405768.1472307, 5405780.00275594]"
50187,1852.3,495865.596232765,5405754.49770111,None,None,None,None,None,None,"[50194, 50191, 47646, 50187, 50197]","[3, 7, 0, 4, 1]","[495796.356422795, 495860.715658115, 495853.336125826, 495865.596232765, 495810.459195814]","[5405768.11400043, 5405744.58098108, 5405749.66717458, 5405754.49770111, 5405780.0664089]"
50187,1852.4,495865.660154541,5405754.62108448,None,None,None,None,None,None,"[50187, 47646, 50191, 50197, 50194]","[4, 0, 7, 1, 3]","[495865.660154541, 495852.728733599, 495861.068381934, 495810.458538822, 495796.362652099]","[5405754.62108448, 5405749.82797943, 5405744.51429187, 5405779.9611791, 5405768.0746451]"
50187,1852.5,495865.632132225,5405754.83214773,None,None,None,None,None,None,"[50194, 50191, 47646, 50187, 50197]","[3, 7, 0, 4, 1]","[495796.339380124, 495861.43278469, 495852.155518701, 495865.632132225, 495810.376333761]","[5405768.06715705, 5405744.44984427, 5405749.97795022, 5405754.83214773, 5405780.02987209]"
50187,1852.6,495865.554899901,5405755.09013872,None,None,None,None,None,None,"[50197, 50187, 47646, 50191, 50194]","[1, 4, 0, 7, 3]","[495810.470681423, 495865.554899901, 495851.524327584, 495861.789879891, 495796.345110728]","[5405780.22886378, 5405755.09013872, 5405750.15615086, 5405744.3831595, 5405768.0726234]"
50187,1852.7,495865.60461774,5405755.23218712,None,None,None,None,None,None,"[47646, 50191, 50194, 50197, 50187]","[0, 7, 3, 1, 4]","[495850.889847116, 495862.142700669, 495796.337614276, 495810.339942667, 495865.60461774]","[5405750.34550474, 5405744.31708858, 5405768.0871847, 5405780.12558984, 5405755.23218712]"
50187,1852.8,495865.641940204,5405755.36287768,None,None,None,None,None,None,"[47646, 50191, 50194, 50197, 50187]","[0, 7, 3, 1, 4]","[495850.237876914, 495862.491284555, 495796.339351693, 495810.372242963, 495865.641940204]","[5405750.53583874, 5405744.25292736, 5405768.10212333, 5405779.99169156, 5405755.36287768]"
50187,1852.9,495865.633757054,5405755.52237545,None,None,None,None,None,None,"[50191, 50194, 50197, 50187, 47646]","[7, 3, 1, 4, 0]","[495862.844373439, 495796.340254468, 495810.395152232, 495865.633757054, 495849.646788157]","[5405744.1895406, 5405768.1165315, 5405779.87410885, 5405755.52237545, 5405750.71653074]"
50187,1853.0,495865.625573903,5405755.68187322,None,None,None,None,None,None,"[50197, 50191, 47646, 50194, 50187]","[1, 7, 0, 3, 4]","[495810.293348055, 495863.206866755, 495848.985658664, 495796.323209145, 495865.625573903]","[5405779.99535512, 5405744.12498764, 5405750.92594992, 5405768.12023902, 5405755.68187322]"
8217,695.0,496010.360679028,5406130.68541902,None,None,None,None,None,None,"[8216, 7219, 8214, 8212, 8209, 8202, 8156, 8217]","[3, 0, 3, 5, 3, 3, 5, 4]","[496025.728250639, 495972.946408405, 496010.019985064, 495979.885863365, 495990.864467093, 495979.807024342, 496004.798136499, 496010.360679028]","[5406115.98588359, 5406133.30338508, 5406126.70593891, 5406134.9601322, 5406125.85341935, 5406128.98204768, 5406124.92759336, 5406130.68541902]"
8217,695.1,496010.371671902,5406130.58471207,None,None,None,None,None,None,"[8216, 7219, 8156, 8202, 8209, 8212, 8214, 8217]","[3, 0, 5, 3, 3, 5, 3, 4]","[496025.712781632, 495973.424613386, 496005.202853251, 495979.832357083, 495990.888680622, 495980.120792007, 496009.437200884, 496010.371671902]","[5406115.99059864, 5406133.16973313, 5406124.80716654, 5406128.97286944, 5406125.82557251, 5406135.05121234, 5406126.89243657, 5406130.58471207]"
8217,695.2,496010.382664777,5406130.48400511,0.0,3.44262,83.7246,0.0,2.95082,84.0,"[8218, 8216, 8214, 7219, 8212, 8209, 8202, 8156, 8217]","[3, 3, 3, 0, 5, 3, 3, 5, 4]","[495995.624035363, 496025.7128275, 496008.830576024, 495973.872032255, 495980.2506199, 495990.921319668, 495979.864589284, 496005.610622736, 496010.382664777]","[5406133.79188789, 5406116.01042059, 5406127.01619031, 5406133.05092804, 5406135.1234794, 5406125.80678416, 5406128.97675109, 5406124.68869773, 5406130.48400511]"
8217,695.3,496010.396876656,5406130.37834467,0.0,1.48148,115.062,0.0,19.4321,140.909,"[8216, 7219, 8156, 8202, 8209, 8212, 8214, 8218, 8217]","[3, 0, 5, 3, 3, 5, 3, 3, 4]","[496025.707913027, 495974.350496764, 496006.01749318, 495979.897358736, 495990.946228944, 495980.280549289, 496008.200819077, 495995.583531126, 496010.396876656]","[5406116.0217219, 5406132.91991449, 5406124.58068504, 5406128.96812953, 5406125.78447534, 5406135.14041962, 5406127.17083717, 5406133.82833204, 5406130.37834467]"
8217,695.4,496010.400939759,5406130.27755845,0.0,0.0,116.543,-2.75062,12.7827,146.815,"[7219, 8156, 8202, 8209, 8212, 8214, 8216, 8218, 8217]","[0, 5, 3, 3, 5, 3, 3, 3, 4]","[495974.845291065, 496006.427972772, 495979.913189312, 495990.955897437, 495980.291060609, 496007.573214937, 496025.711866929, 495995.546432639, 496010.400939759]","[5406132.78647119, 5406124.47873156, 5406128.95473933, 5406125.76610876, 5406135.14156385, 5406127.37645801, 5406115.98529463, 5406133.89561441, 5406130.27755845]"
8217,695.5,496010.365793354,5406130.20421457,0.0,0.0,111.605,-1.44444,12.1827,147.733,"[8212, 8217, 8218, 8216, 8214, 8209, 8202, 8156, 7219]","[5, 4, 3, 3, 3, 3, 3, 5, 0]","[495980.301571928, 496010.365793354, 495995.549975275, 496025.697515809, 496006.938314923, 495990.943768519, 495979.919127873, 496006.839179339, 495975.351576977]","[5406135.14270808, 5406130.20421457, 5406133.9388901, 5406115.95645024, 5406127.55278406, 5406125.73757466, 5406128.94398204, 5406124.37010724, 5406132.64643868]"
8217,695.6,496010.344804952,5406130.13713356,None,None,None,None,None,None,"[8218, 8216, 8156, 8202, 7219, 8209, 8212, 8214, 8217]","[3, 3, 5, 3, 0, 3, 5, 3, 4]","[495995.547301794, 496025.675922375, 496007.249940679, 495979.948567001, 495975.864022875, 495990.938178278, 495980.312083248, 496006.356856335, 496010.344804952]","[5406133.99113493, 5406115.94260229, 5406124.24404292, 5406129.00743929, 5406132.51562211, 5406125.72511707, 5406135.14385231, 5406127.40256207, 5406130.13713356]"
8217,695.7,496010.34043902,5406130.0668689,None,None,None,None,None,None,"[8217, 7219, 8156, 8202, 8209, 8212, 8214, 8216, 8218]","[4, 0, 5, 3, 3, 5, 3, 3, 3]","[496010.34043902, 495976.330900005, 496007.676362536, 495979.982432431, 495990.947275466, 495980.322594568, 496005.825529088, 496025.67559729, 495995.536744724]","[5406130.0668689, 5406132.3908108, 5406124.12681328, 5406129.07447807, 5406125.72437385, 5406135.14499653, 5406127.17160786, 5406115.93874526, 5406134.06975377]"
8217,695.8,496010.336073089,5406129.99660423,-2.6,3.0,112.0,-1.0,3.8,126.4,"[8156, 8202, 8209, 8212, 8217, 8216, 8218, 8214, 7219]","[5, 3, 3, 5, 4, 3, 3, 3, 0]","[496008.107642296, 495979.987023538, 495990.941561976, 495980.509320367, 496010.336073089, 496025.679816925, 495995.530565479, 496005.336307665, 495976.856407148]","[5406123.9992531, 5406129.10469699, 5406125.71943572, 5406135.02010875, 5406129.99660423, 5406115.94838885, 5406134.17267005, 5406127.05159046, 5406132.25589841]"
8217,695.9,496010.350858617,5406129.91982027,0.0,5.0,112.0,-4.2,6.8,124.8,"[8217, 8218, 8216, 8214, 8212, 8209, 8202, 8156, 7219]","[4, 3, 3, 3, 5, 3, 3, 5, 0]","[496010.350858617, 495995.574734369, 496025.648842511, 496004.903340028, 495980.265841077, 495990.945376044, 495980.008850793, 496008.539122217, 495977.380870209]","[5406129.91982027, 5406134.34794074, 5406115.93530929, 5406127.21533637, 5406134.90762559, 5406125.7272918, 5406129.10689185, 5406123.88393665, 5406132.11590757]"
8217,696.0,496010.374312044,5406129.79302354,0.0,4.4,106.8,-1.0,8.6,92.4,"[8209, 7219, 8156, 8202, 8212, 8214, 8216, 8218, 8217]","[3, 0, 5, 3, 5, 3, 3, 3, 4]","[495990.956812176, 495977.92473631, 496008.97048739, 495980.198789952, 495979.894027394, 496004.477380731, 496025.621581229, 495995.583821234, 496010.374312044]","[5406125.73694562, 5406131.97679538, 5406123.77499079, 5406129.05147765, 5406134.85193536, 5406127.5249219, 5406115.92233444, 5406134.54843322, 5406129.79302354]"
8217,696.1,496010.378744526,5406129.70048137,0.0,0.0,103.2,0.0,4.15385,59.2,"[8214, 8216, 7219, 8217, 8218, 8156, 8209]","[3, 3, 0, 4, 3, 5, 3]","[496003.995374503, 496025.626334828, 495978.440136154, 496010.378744526, 495995.619496231, 496009.397244615, 495990.958234328]","[5406127.58544571, 5406115.92074098, 5406131.84209054, 5406129.70048137, 5406134.73420796, 5406123.65791166, 5406125.73711006]"
8217,696.2,496010.363418589,5406129.64910887,None,None,None,None,None,None,"[8218, 8216, 8214, 8209, 8156, 7219, 8217]","[3, 3, 3, 3, 5, 0, 4]","[495995.609441894, 496025.628392923, 496003.389601347, 495990.95959353, 496009.829955379, 495978.97370837, 496010.363418589]","[5406134.88218505, 5406115.92377266, 5406127.93919051, 5406125.74952917, 5406123.53938115, 5406131.70765603, 5406129.64910887]"
8217,696.3,496010.34261335,5406129.60152894,None,None,None,None,None,None,"[8217, 7219, 8156, 8209, 8214, 8216, 8218]","[4, 0, 5, 3, 3, 3, 3]","[496010.34261335, 495979.529846438, 496010.271224422, 495990.963108608, 496002.711206136, 496025.625021507, 495995.591342278]","[5406129.60152894, 5406131.56563984, 5406123.42668532, 5406125.7675245, 5406128.52735731, 5406115.93536008, 5406134.97590224]"
8217,696.4,496010.32180811,5406129.55394901,0.0,0.0,78.0,0.0,0.0,39.6,"[8209, 8218, 8219, 8214, 8216, 8217, 7219, 8156]","[3, 3, 3, 3, 3, 4, 0, 5]","[495990.986132688, 495995.595362372, 495997.264829253, 496002.199223051, 496025.632191539, 496010.32180811, 495980.10120209, 496010.722327985]","[5406125.77804416, 5406135.03446928, 5406139.38042397, 5406128.77046456, 5406115.93966995, 5406129.55394901, 5406131.41911739, 5406123.31478266]"
8217,696.5,496010.290044177,5406129.4935571,None,None,None,None,None,None,"[7219, 8156, 8209, 8220, 8214, 8216, 8218, 8217, 8219]","[0, 5, 3, 3, 3, 3, 3, 4, 3]","[495980.679655373, 496011.190705679, 495990.997544013, 495992.766600662, 496001.738465827, 496025.650195203, 495995.665682937, 496010.290044177, 495997.275854216]","[5406131.26636454, 5406123.20841631, 5406125.77901116, 5406138.82162903, 5406128.90426959, 5406115.98229371, 5406135.09143345, 5406129.4935571, 5406139.47154715]"
8217,696.6,496010.251688289,5406129.42545844,None,None,None,None,None,None,"[8218, 8217, 8220, 8209, 8156, 7219, 8214, 8216, 8219]","[3, 4, 3, 3, 5, 0, 3, 3, 3]","[495995.674694344, 496010.251688289, 495992.726706586, 495991.017760472, 496011.659828146, 495981.255080479, 496001.228677819, 496025.652605974, 495997.274451158]","[5406135.14100354, 5406129.42545844, 5406138.47330718, 5406125.78772731, 5406123.08494532, 5406131.12668331, 5406129.11109449, 5406115.99797598, 5406139.57879634]"
8217,696.7,496010.213332401,5406129.35735978,None,None,None,None,None,None,"[8216, 8218, 8219, 8220, 8156, 8209, 8214, 7219, 8217]","[3, 3, 3, 3, 5, 3, 3, 0, 4]","[496025.650288263, 495995.667518398, 495997.267145647, 495992.592956101, 496012.134575695, 495991.038827618, 496000.629879803, 495981.800741893, 496010.213332401]","[5406116.01077144, 5406135.15961415, 5406139.6370687, 5406138.1769625, 5406122.95764829, 5406125.79196131, 5406129.04990147, 5406130.98301628, 5406129.35735978]"
8217,696.8,496010.174976513,5406129.28926112,None,None,None,None,None,None,"[8156, 8219, 8217, 8220, 8209, 8214, 8216, 8218, 7219]","[5, 3, 4, 3, 3, 3, 3, 3, 0]","[496012.615085596, 495997.257162299, 496010.174976513, 495992.461164144, 495991.042442045, 496000.021276863, 496025.658021929, 495995.674790304, 495982.378121958]","[5406122.83664571, 5406139.67521304, 5406129.28926112, 5406138.23645533, 5406125.80046406, 5406128.88808539, 5406116.04693821, 5406135.16600498, 5406130.83353904]"
8217,696.9,496010.136620625,5406129.22116246,None,None,None,None,None,None,"[8219, 8218, 8216, 8214, 8209, 8156, 7219, 8217]","[3, 3, 3, 3, 3, 5, 0, 4]","[495997.237726574, 495995.685089949, 496025.660012893, 495999.487378289, 495991.057182964, 496013.093623425, 495982.970150835, 496010.136620625]","[5406139.75887603, 5406135.16331094, 5406116.077897, 5406129.04834105, 5406125.82591959, 5406122.71892629, 5406130.68246213, 5406129.22116246]"
8217,697.0,496010.098264737,5406129.1530638,None,None,None,None,None,None,"[8209, 8217, 8219, 8218, 8216, 8214, 8156, 7219]","[3, 4, 3, 3, 3, 3, 5, 0]","[495991.070151252, 496010.098264737, 495997.237535623, 495995.699837167, 496025.655740302, 495998.947806065, 496013.582301998, 495983.57162697]","[5406125.84564636, 5406129.1530638, 5406139.8539766, 5406135.14494677, 5406116.1092513, 5406129.28052427, 5406122.61083718, 5406130.52312402]"
8217,697.1,496010.059908849,5406129.08496514,None,None,None,None,None,None,"[7219, 8217, 8222, 8218, 8216, 8214, 8156, 8209]","[0, 4, 3, 3, 3, 3, 5, 3]","[495984.175318274, 496010.059908849, 496019.426832993, 495995.710483479, 496025.657600799, 495998.381975814, 496014.079514283, 495990.918614095]","[5406130.36866423, 5406129.08496514, 5406126.44226499, 5406135.13398671, 5406116.09916262, 5406129.49934468, 5406122.49763176, 5406125.92944678]"
8217,697.2,496010.021552962,5406129.01686648,None,None,None,None,None,None,"[8156, 8209, 8214, 8216, 8218, 8222, 7219, 8217]","[5, 3, 3, 3, 3, 3, 0, 4]","[496014.583225349, 495990.767804109, 495997.790938577, 496025.646148636, 495995.718374175, 496019.348818359, 495984.727900555, 496010.021552962]","[5406122.38564722, 5406125.96427103, 5406129.7326827, 5406116.08645148, 5406135.12939834, 5406126.51586991, 5406130.22697775, 5406129.01686648]"
8217,697.3,496009.983197074,5406128.94876782,None,None,None,None,None,None,"[7219, 8217, 8222, 8218, 8216, 8214, 8209, 8156]","[0, 4, 3, 3, 3, 3, 3, 5]","[495985.342349226, 496009.983197074, 496019.295522867, 495995.725977896, 496025.636596349, 495997.230541885, 495990.823980786, 496015.086704727]","[5406130.06812767, 5406128.94876782, 5406126.5038557, 5406135.13465891, 5406116.1068048, 5406130.00647623, 5406125.95003755, 5406122.27161464]"
8217,697.4,496009.944841186,5406128.88066916,0.0,0.0,112.821,0.0,12.4308,136.369,"[8222, 8218, 8216, 8214, 7219, 8209, 8156, 8217]","[3, 3, 3, 3, 0, 3, 5, 4]","[496019.238823611, 495995.736806246, 496025.649986266, 495996.701699291, 495985.957153722, 495990.889629373, 496015.591310426, 496009.944841186]","[5406126.5250384, 5406135.14313331, 5406116.15114432, 5406130.26567023, 5406129.90624315, 5406125.99658783, 5406122.15148103, 5406128.88066916]"
8217,697.5,496009.931900286,5406128.81033213,0.0,0.0,115.309,-3.6,12.9026,141.77,"[8209, 8214, 8217, 8222, 8218, 8216, 7219, 8156]","[3, 3, 4, 3, 3, 3, 0, 5]","[495990.912320247, 495996.157391485, 496009.931900286, 496019.216415702, 495995.745376707, 496025.686559793, 495986.570518892, 496016.102796867]","[5406126.02783163, 5406130.48001583, 5406128.81033213, 5406126.57944161, 5406135.14918553, 5406116.16755563, 5406129.74488326, 5406122.01903976]"
8217,697.6,496009.958531852,5406128.75048494,0.0,0.0,115.443,-0.744304,5.06329,156.278,"[8216, 8222, 8218, 8214, 8209, 8217, 8156, 7219]","[3, 3, 3, 3, 3, 4, 5, 0]","[496025.717019894, 496019.211422045, 495995.760798428, 495995.609100125, 495990.942210377, 496009.958531852, 496016.617088547, 495987.147176206]","[5406116.18454616, 5406126.62256141, 5406135.1630915, 5406130.66255368, 5406126.05244763, 5406128.75048494, 5406121.88776473, 5406129.59388915]"
8217,697.7,496009.958033195,5406128.67326635,0.0,0.0,114.937,0.668354,7.36962,148.385,"[8156, 8209, 8214, 8216, 8218, 8222, 8217, 7219]","[5, 3, 3, 3, 3, 3, 4, 0]","[496017.281818836, 495990.980730241, 495995.077271807, 496025.727773452, 495995.773992082, 496019.201459609, 496009.958033195, 495987.739591125]","[5406121.53542323, 5406126.05822303, 5406130.80844159, 5406116.22430775, 5406135.1771134, 5406126.61955774, 5406128.67326635, 5406129.43938399]"
8217,697.8,496009.952692038,5406128.60748431,3.03797,0.0,115.443,-0.518987,1.36962,149.904,"[8222, 8217, 7219, 8156, 8209, 8214, 8216]","[3, 4, 0, 5, 3, 3, 3]","[496019.271521002, 496009.952692038, 495988.349119744, 496017.89286806, 495991.015968224, 495994.631662523, 496025.724594798]","[5406126.60952331, 5406128.60748431, 5406129.28355144, 5406121.27213705, 5406126.08272231, 5406131.03422483, 5406116.24548397]"
8217,697.9,496009.961847773,5406128.51183378,0.0,-2.02532,116.456,0.0,10.6506,152.41,"[8156, 8217, 7219, 8222, 8216, 8214, 8209]","[5, 4, 0, 3, 3, 3, 3]","[496018.38460882, 496009.961847773, 495988.958915544, 496019.397280186, 496025.690916434, 495994.156712507, 495991.183170633]","[5406121.23453361, 5406128.51183378, 5406129.12074649, 5406126.53896599, 5406116.24572891, 5406131.14831998, 5406126.13073733]"
8217,698.0,496009.937826332,5406128.3810843,0.0,1.51899,115.443,-0.0253165,4.7443,149.985,"[8216, 8214, 8209, 8156, 7219, 8222, 8223, 8217]","[3, 3, 3, 5, 0, 3, 5, 4]","[496025.67130169, 495993.671488518, 495991.470806894, 496018.906895777, 495989.564416418, 496019.394097568, 496026.671956474, 496009.937826332]","[5406116.25369658, 5406131.21279789, 5406126.16437718, 5406121.19681622, 5406128.96637816, 5406126.50008135, 5406124.81120531, 5406128.3810843]"
